forum,title,authors,authorids,keywords,abstract,pdf,match,venue,year,type
https://openreview.net/forum?id=rjd8AqRyW3,{'value': 'OpenAsp: A Benchmark for Multi-document Open Aspect-based Summarization'},Shmuel Amar; Liat Schiff; Ori Ernst; Asi Shefer; Ori Shapira; Ido Dagan,~Shmuel_Amar1; ~Liat_Schiff1; ~Ori_Ernst1; ~Asi_Shefer1; ~Ori_Shapira1; ~Ido_Dagan1,"{'value': ['Aspect-based Summarization', 'Datasets', 'Annotation', 'Multi-document Summarization']}","{'value': 'The performance of automatic summarization models has improved dramatically in recent years. Yet, there is still a gap in meeting specific information needs of users in real-world scenarios, particularly when a targeted summary is sought, such as in the useful aspect-based summarization setting targeted in this paper. Previous datasets and studies for this setting have predominantly concentrated on a limited set of pre-defined aspects, focused solely on single document inputs, or relied on synthetic data. To advance research on more realistic scenarios, we introduce OpenAsp, a benchmark for multi-document open aspect-based summarization. This benchmark is created using a novel and cost-effective annotation protocol, by which an open aspect dataset is derived from existing generic multi-document summarization datasets. We analyze the properties of OpenAsp showcasing its high-quality content. Further, we show that the realistic open-aspect setting realized in OpenAsp poses a challenge for current state-of-the-art summarization models, as well as for large language models.'}",https://openreview.net{'value': '/attachment/07d2d90d62507325eae9149754fbf8ae00c564c5.pdf'},{'abstract_filter': 'Synthetic'},EMNLP,2023,Conference
https://openreview.net/forum?id=rRwPzcSFeL,{'value': 'TrueTeacher: Learning Factual Consistency Evaluation with Large Language Models'},Zorik Gekhman; Jonathan Herzig; Roee Aharoni; Chen Elkind; Idan Szpektor,~Zorik_Gekhman1; ~Jonathan_Herzig2; ~Roee_Aharoni1; ~Chen_Elkind1; ~Idan_Szpektor1,"{'value': ['factuality', 'attribution', 'consistency', 'hallucinations']}","{'value': 'Factual consistency evaluation is often conducted using Natural Language Inference (NLI) models, yet these models exhibit limited success in evaluating summaries. Previous work improved such models with synthetic training data. However, the data is typically based on perturbed human-written summaries, which often differ in their characteristics from real model-generated summaries and have limited coverage of possible factual errors. Alternatively, large language models (LLMs) have recently shown promising results in directly evaluating generative tasks, but are too computationally expensive for practical use. Motivated by these limitations, we introduce TrueTeacher, a method for generating synthetic data by annotating diverse model-generated summaries using a LLM. Unlike prior work, TrueTeacher does not rely on human-written summaries, and is multilingual by nature. Experiments on the TRUE benchmark show that a student model trained using our data, substantially outperforms both the state-of-the-art model with similar capacity, and the LLM teacher. In a systematic study, we compare TrueTeacher to existing synthetic data generation methods and demonstrate its superiority and robustness to domain-shift. We also show that our method generalizes to multilingual scenarios. Lastly, we release our large scale synthetic dataset (1.4M examples), generated using TrueTeacher, and a checkpoint trained on this data.'}",https://openreview.net{'value': '/attachment/112c2c40ff426ab84af78072f92607d0bf7597a9.pdf'},{'abstract_filter': 'Synthetic'},EMNLP,2023,Conference
https://openreview.net/forum?id=pyjppDCsq7,{'value': 'Influence Scores at Scale for Efficient Language Data Sampling'},Nikhil Anand; Joshua Tan; Maria Minakova,~Nikhil_Anand2; ~Joshua_Tan1; ~Maria_Minakova1,"{'value': ['data effiency', 'data sampling', 'difficulty metrics', 'influence scores', 'pruning']}","{'value': 'Modern ML systems ingest data aggregated from diverse sources, such as synthetic, human-annotated, and live customer traffic. Understanding \\textit{which} examples are important to the performance of a learning algorithm is crucial for efficient model training. Recently, a growing body of literature has given rise to various “influence scores,” which use training artifacts such as model confidence or checkpointed gradients to identify important subsets of data. However, these methods have primarily been developed in computer vision settings, and it remains unclear how well they generalize to language-based tasks using pretrained models.\n\nIn this paper, we explore the applicability of influence scores in language classification tasks. We evaluate a diverse subset of these scores on the SNLI dataset by quantifying accuracy changes in response to pruning training data through random and influence-score-based sampling. We then stress-test one of the scores – ""variance of gradients"" (VoG) from Agarwal and Hooker (2022) – in an NLU model stack that was exposed to dynamic user speech patterns in a voice assistant type of setting. Our experiments demonstrate that in many cases, encoder-based language models can be fine-tuned on roughly 50% of the original data without degradation in performance metrics. Along the way, we summarize lessons learned from applying out-of-the-box implementations of influence scores, quantify the effects of noisy and class-imbalanced data, and offer recommendations on score-based sampling for better accuracy and training efficiency.'}",https://openreview.net{'value': '/attachment/0b6e96dd22459e2f7f0d87cea4597fd998cc715b.pdf'},{'abstract_filter': 'Synthetic'},EMNLP,2023,Conference
https://openreview.net/forum?id=oxZKOzePQX,{'value': 'SWEET - Weakly Supervised Person Name Extraction for Fighting Human Trafficking'},Javin Liu; Hao Yu; Vidya Sujaya; Pratheeksha Nair; Kellin Pelrine; Reihaneh Rabbany,~Javin_Liu1; ~Hao_Yu15; ~Vidya_Sujaya1; ~Pratheeksha_Nair2; ~Kellin_Pelrine1; ~Reihaneh_Rabbany1,"{'value': ['Information Extraction', 'Large Language Models', 'Generation', 'NLP Applications', 'Resources and Evaluation']}","{'value': 'In this work, we propose a weak supervision pipeline SWEET: Supervise Weakly for Entity Extraction to fight Trafficking for extracting person names from noisy escort advertisements. Our method combines the simplicity of rule-matching (through antirules, i.e., negated rules) and the generalizability of large language models fine-tuned on benchmark, domain-specific and synthetic datasets, treating them as weak labels.\nOne of the major challenges in this domain is limited labeled data. SWEET addresses this by obtaining multiple weak labels through labeling functions and effectively aggregating them. SWEET outperforms the previous supervised SOTA method for this task by 9% F1 score on domain data and better generalizes to common benchmark datasets. Furthermore, we also release HTGEN, a synthetically generated dataset of escort advertisements (built using ChatGPT) to facilitate further research within the community.'}",https://openreview.net{'value': '/attachment/5c06ddec152aac74268272742e9ba4c0e4b7f09c.pdf'},{'abstract_filter': 'Synthetic'},EMNLP,2023,Conference
https://openreview.net/forum?id=oseYM8qxW4,{'value': 'Critic-Driven Decoding for Mitigating Hallucinations in Data-to-text Generation'},Mateusz Lango; Ondrej Dusek,~Mateusz_Lango1; ~Ondrej_Dusek1,"{'value': ['data-to-text generation', 'hallucinations', 'decoding approaches', 'natural language genereation']}","{'value': ""Hallucination of text ungrounded in the input is a well-known problem in neural data-to-text generation. Many methods have been proposed to mitigate it, but they typically require altering model architecture or collecting additional data, and thus cannot be easily applied to an existing model. In this paper, we explore a new way to mitigate hallucinations by combining the probabilistic output of a generator language model (LM) with the output of a special “text critic” classifier, which guides the generation by assessing the match between the input data and the text generated so far. Our method does not need any changes to the underlying LM's architecture or training procedure and can thus be combined with any model and decoding operating on word probabilities. The critic does not need any additional training data, using the base LM's training data and synthetic negative examples. Our experimental results show that our method improves over the baseline on  the WebNLG and OpenDialKG benchmarks.""}",https://openreview.net{'value': '/attachment/1d84c89ba1089931c8085745e9f3039181f8cebc.pdf'},{'abstract_filter': 'Synthetic'},EMNLP,2023,Conference
https://openreview.net/forum?id=oqqmjw1BD1,{'value': 'Bridging the Gap between Synthetic and Authentic Images for Multimodal Machine Translation'},Wenyu Guo; Qingkai Fang; Dong Yu; Yang Feng,~Wenyu_Guo1; ~Qingkai_Fang1; ~Dong_Yu7; ~Yang_Feng4,"{'value': ['Multimodal Machine Translation', 'Text-to-image Generation']}","{'value': 'Multimodal machine translation (MMT) simultaneously takes the source sentence and a relevant image as input for translation. Since there is no paired image available for the input sentence in most cases, recent studies suggest utilizing powerful text-to-image generation models to provide image inputs. Nevertheless, synthetic images generated by these models often follow different distributions compared to authentic images. Consequently, using authentic images for training and synthetic images for inference can introduce a distribution shift, resulting in performance degradation during inference. To tackle this challenge, in this paper, we feed synthetic and authentic images to the MMT model, respectively. Then we minimize the gap between the synthetic and authentic images by drawing close the input image representations of the Transformer Encoder and the output distributions of the Transformer Decoder. Therefore, we mitigate the distribution disparity introduced by the synthetic images during inference, thereby freeing the authentic images from the inference process. Experimental results show that our approach achieves state-of-the-art performance on the Multi30K En-De and En-Fr datasets, while remaining independent of authentic images during inference.'}",https://openreview.net{'value': '/attachment/e8ea7573bdcfb355407930e2b334b31d12861026.pdf'},{'title_filter': 'Synthetic'},EMNLP,2023,Conference
https://openreview.net/forum?id=ogh9vskMDH,{'value': 'Open-Ended Instructable Embodied Agents with Memory-Augmented Large Language Models'},Gabriel Herbert Sarch; Yue Wu; Michael J. Tarr; Katerina Fragkiadaki,~Gabriel_Herbert_Sarch1; ~Yue_Wu17; ~Michael_J._Tarr1; ~Katerina_Fragkiadaki1,"{'value': ['Task Planning', 'Embodied AI', 'LLMs', 'Robotics']}","{'value': ""Pre-trained and frozen LLMs can effectively map simple scene re-arrangement instructions to programs over a robot's visuomotor functions through appropriate few-shot example prompting. To parse open-domain natural language and adapt to a user's idiosyncratic procedures, not known during prompt engineering time, fixed prompts fall short. In this paper, we introduce HELPER, an embodied agent equipped with an external memory of language-program pairs that parses free-form human-robot dialogue into action programs through retrieval-augmented LLM prompting: relevant memories are retrieved based on the current dialogue, instruction, correction or VLM description, and used as in-context prompt examples for LLM querying. The memory is expanded during deployment to include pairs of user's language and action plans, to assist future inferences and personalize them to the user's language and routines. HELPER sets a new state-of-the-art in the TEACh benchmark in both Execution from Dialog History (EDH) and Trajectory from Dialogue (TfD), with 1.7x improvement over the previous SOTA for TfD. Our models, code and video results can be found in our project's website: https://helper-agent-llm.github.io.""}",https://openreview.net{'value': '/attachment/30ff54ad8ea9d1d6fd9b652499d07d963084d3f5.pdf'},{'title_filter': 'Agent'},EMNLP,2023,Conference
https://openreview.net/forum?id=oaNa4rNIpU,{'value': 'HistAlign: Improving Context Dependency in Language Generation by Aligning with History'},David Wan; Shiyue Zhang; Mohit Bansal,~David_Wan1; ~Shiyue_Zhang1; ~Mohit_Bansal2,"{'value': ['generation', 'language models', 'summarization', 'data-to-text']}","{'value': 'Language models (LMs) can generate hallucinations and incoherent outputs, which highlights their weak context dependency. Cache-LMs, which augment LMs with a memory of recent history, can increase context dependency and have shown remarkable performance in diverse language generation tasks. However, we find that even with training, the performance gain stemming from the cache component of current cache-LMs is suboptimal due to the misalignment between the current hidden states and those stored in the memory. In this work, we present HistAlign, a new training approach to ensure good cache alignment such that the model receives useful signals from the history. We first prove our concept on a simple and synthetic task where the memory is essential for correct predictions, and we show that the cache component of HistAlign is better aligned and improves overall performance. Next, we evaluate HistAlign on diverse downstream language generation tasks, including prompt continuation, abstractive summarization, and data-to-text. We demonstrate that HistAlign improves text coherence and faithfulness in open-ended and conditional generation settings respectively. HistAlign is also generalizable across different model families, showcasing its strength in improving context dependency of LMs in diverse scenarios.'}",https://openreview.net{'value': '/attachment/86db34df1b113dc58c931829ee3d197d9ccc776b.pdf'},{'abstract_filter': 'Synthetic'},EMNLP,2023,Conference
https://openreview.net/forum?id=oEsuNpkA8d,{'value': 'Gold: A Global and Local-aware Denoising Framework for Commonsense Knowledge Graph Noise Detection'},Zheye Deng; Weiqi Wang; Zhaowei Wang; Xin Liu; Yangqiu Song,~Zheye_Deng1; ~Weiqi_Wang1; ~Zhaowei_Wang2; ~Xin_Liu9; ~Yangqiu_Song1,"{'value': ['Knowledege Graph Denoising', 'Commonsense Reasoning', 'Question Answering']}","{'value': 'Commonsense Knowledge Graphs (CSKGs) are crucial for commonsense reasoning, yet constructing them through human annotations can be costly. As a result, various automatic methods have been proposed to construct CSKG with larger semantic coverage. However, these unsupervised approaches introduce spurious noise that can lower the quality of the resulting CSKG, which cannot be tackled easily by existing denoising algorithms due to the unique characteristics of nodes and structures in CSKGs. To address this issue, we propose Gold (Global and Local-aware Denoising), a denoising framework for CSKGs that incorporates entity semantic information, global rules, and local structural information from the CSKG. Experiment results demonstrate that Gold outperforms all baseline methods in noise detection tasks on synthetic noisy CSKG benchmarks. Furthermore, we show that denoising a real-world CSKG is effective and even benefits the downstream zero-shot commonsense question-answering task. Our code and data are publicly available at https://github.com/HKUST-KnowComp/GOLD.'}",https://openreview.net{'value': '/attachment/747daf0c31e988998cb8d55caf083bf5504c0587.pdf'},{'abstract_filter': 'Synthetic'},EMNLP,2023,Conference
https://openreview.net/forum?id=nw6JxagUNG,{'value': 'Methodological Insights in Detecting Subtle Semantic Shifts with Contextualized and Static Language Models'},Sanne Hoeken; Özge Alacam; Antske Fokkens; Pia Sommerauer,~Sanne_Hoeken1; ~Özge_Alacam1; ~Antske_Fokkens1; ~Pia_Sommerauer1,"{'value': ['semantic shift detection', 'contextualized embeddings', 'static embeddings', 'political communities']}","{'value': 'In this paper, we investigate automatic detection of subtle semantic shifts between social communities of different political convictions in Dutch and English. We perform a methodological study comparing methods using static and contextualized language models. We investigate the impact of specializing contextualized models through fine-tuning on target corpora, word sense disambiguation and sentiment. We furthermore propose a new approach using masked token prediction, that relies on behavioral information, specifically the most probable substitutions, instead of geometrical comparison of representations. Our results show that methods using static models and our masked token prediction method can detect differences in connotation of politically loaded terms, whereas methods that rely on measuring the distance between contextualized representations are not providing clear signals, even in synthetic scenarios of extreme shifts.'}",https://openreview.net{'value': '/attachment/0d7f101e647e1de89760744b640e9963fe3c5113.pdf'},{'abstract_filter': 'Synthetic'},EMNLP,2023,Conference
https://openreview.net/forum?id=nntsSuRSPb,{'value': 'TextMixer: Mixing Multiple Inputs for Privacy-Preserving Inference'},Xin Zhou; Yi Lu; Ruotian Ma; Tao Gui; Qi Zhang; Xuanjing Huang,~Xin_Zhou6; ~Yi_Lu7; ~Ruotian_Ma1; ~Tao_Gui1; ~Qi_Zhang8; ~Xuanjing_Huang1,"{'value': ['Privacy-preserving Inference', 'Multi-input Multi-output network']}","{'value': ""Pre-trained language models (PLMs) are often deployed as cloud services, enabling users to upload textual data and perform inference remotely. \nHowever, users' personal text often contains sensitive information,  and sharing such data directly with the service providers can lead to serious privacy leakage.\nTo address this problem, we introduce a novel privacy-preserving inference framework called \\textbf{\\textit{MixPi}}, which  prevents plaintext leakage during the inference phase. \nInspired by $k$-anonymity, MixPi aims to obfuscate a user's private input by mixing it with multiple other inputs, thereby confounding potential privacy attackers. \nTo achieve this, our approach involves: (1) proposing a novel encryption module, Privacy Mixer, which encrypts input from three distinct dimensions: mixing, representation, and position. \n(2) adopting a pre-trained Multi-input Multi-output network to handle mixed representations and obtain multiple predictions.  \n(3) employing a Privacy Demixer to ensure only the user can decrypt the real output among the multiple predictions.\nFurthermore, we explore different ways to automatically generate synthetic inputs required for mixing.\nExperimental results on token and sentence classification tasks demonstrate that MixPi greatly surpasses existing privacy-preserving methods in both performance and privacy.""}",https://openreview.net{'value': '/attachment/b56968acab7492b01fd41691b6d9208d483bf862.pdf'},{'abstract_filter': 'Synthetic'},EMNLP,2023,Conference
