forum,title,authors,authorids,keywords,abstract,pdf,match,venue,year,type
https://openreview.net/forum?id=yEfmhgwslQ,{'value': 'Encoding Time-Series Explanations through Self-Supervised Model Behavior Consistency'},Owen Queen; Thomas Hartvigsen; Teddy Koker; Huan He; Theodoros Tsiligkaridis; Marinka Zitnik,~Owen_Queen1; ~Thomas_Hartvigsen1; ~Teddy_Koker1; ~Huan_He2; ~Theodoros_Tsiligkaridis1; ~Marinka_Zitnik1,"{'value': ['Explainability', 'Interpretability', 'Time Series', 'Explanations', 'Temporal patterns', 'Model Understanding', 'Latent space', 'Self-supervised learning']}","{'value': 'Interpreting time series models is uniquely challenging because it requires identifying both the location of time series signals that drive model predictions and their matching to an interpretable temporal pattern. While explainers from other modalities can be applied to time series, their inductive biases do not transfer well to the inherently challenging interpretation of time series. We present TimeX, a time series consistency model for training explainers. TimeX trains an interpretable surrogate to mimic the behavior of a pretrained time series model. It addresses the issue of model faithfulness by introducing model behavior consistency, a novel formulation that preserves relations in the latent space induced by the pretrained model with relations in the latent space induced by TimeX. TimeX provides discrete attribution maps and, unlike existing interpretability methods, it learns a latent space of explanations that can be used in various ways, such as to provide landmarks to visually aggregate similar explanations and easily recognize temporal patterns. We evaluate TimeX on eight synthetic and real-world datasets and compare its performance against state-of-the-art interpretability methods. We also conduct case studies using physiological time series. Quantitative evaluations demonstrate that TimeX achieves the highest or second-highest performance in every metric compared to baselines across all datasets. Through case studies, we show that the novel components of TimeX show potential for training faithful, interpretable models that capture the behavior of pretrained time series models.'}",https://openreview.net{'value': '/pdf/6c929f4720cece2dbcfdb739210fda7a6e365afb.pdf'},{'abstract_filter': 'Synthetic'},NeurIPS.cc,2023,Conference
https://openreview.net/forum?id=yEewbkBNzi,{'value': 'Convergence of Adam Under Relaxed Assumptions'},Haochuan Li; Alexander Rakhlin; Ali Jadbabaie,~Haochuan_Li2; ~Alexander_Rakhlin1; ~Ali_Jadbabaie1,"{'value': ['Non-convex optimization', 'Adam', 'Convergence', 'Variance reduction']}","{'value': 'In this paper, we provide a rigorous proof of convergence of the Adaptive Moment Estimate (Adam) algorithm for a wide class of optimization objectives. Despite the popularity and efficiency of the Adam algorithm in training deep neural networks, its theoretical properties are not yet fully understood, and existing convergence proofs require unrealistically strong assumptions, such as globally bounded gradients, to show the convergence to stationary points. In this paper, we show that Adam provably converges to $\\epsilon$-stationary points with $\\mathcal{O}(\\epsilon^{-4})$ gradient complexity under far more realistic conditions. The key to our analysis is a new proof of boundedness of gradients along the optimization trajectory of Adam, under a generalized smoothness assumption according to which the local smoothness (i.e., Hessian norm when it exists) is bounded by a sub-quadratic function of the gradient norm. Moreover, we propose a variance-reduced version of Adam with an accelerated gradient complexity of $\\mathcal{O}(\\epsilon^{-3})$.'}",https://openreview.net{'value': '/pdf/862f2a4fb941567e8c797e2c153beb10dddaba5d.pdf'},{'abstract_filter': 'Trajectory'},NeurIPS.cc,2023,Conference
https://openreview.net/forum?id=y9U0IJ2uFr,{'value': 'SNEkhorn: Dimension Reduction with Symmetric Entropic Affinities'},Hugues Van Assel; Titouan Vayer; Rémi Flamary; Nicolas Courty,~Hugues_Van_Assel1; ~Titouan_Vayer1; ~Rémi_Flamary1; ~Nicolas_Courty1,"{'value': ['Dimension Reduction', 'Optimal Transport', 'Affinities']}","{'value': 'Many approaches in machine learning rely on a weighted graph to encode the\nsimilarities between samples in a dataset. Entropic affinities (EAs), which are notably used in the popular Dimensionality Reduction (DR) algorithm t-SNE, are particular instances of such graphs. To ensure robustness to heterogeneous sampling densities, EAs assign a kernel bandwidth parameter to every sample in such a way that the entropy of each row in the affinity matrix is kept constant at a specific value, whose exponential is known as perplexity. EAs are inherently asymmetric and row-wise stochastic, but they are used in DR approaches after undergoing heuristic symmetrization methods that violate both the row-wise constant entropy and stochasticity properties. In this work, we uncover a novel characterization of EA as an optimal transport problem, allowing a natural symmetrization that can be computed efficiently using dual ascent. \nThe corresponding novel affinity matrix derives advantages from symmetric doubly stochastic normalization in terms of clustering performance, while also effectively controlling the entropy of each row thus making it particularly robust to varying noise levels. Following, we present a new DR algorithm, SNEkhorn, that leverages this new affinity matrix. We show its clear superiority to state-of-the-art approaches with several indicators on both synthetic and real-world datasets.'}",https://openreview.net{'value': '/pdf/1befc2bb2ed5de53b2bb6b777d7586e4b12c382d.pdf'},{'abstract_filter': 'Synthetic'},NeurIPS.cc,2023,Conference
https://openreview.net/forum?id=y0OlQSZsyp,{'value': 'Learning Causal Models under Independent Changes'},Sarah Mameche; David Kaltenpoth; Jilles Vreeken,~Sarah_Mameche1; ~David_Kaltenpoth1; ~Jilles_Vreeken2,"{'value': ['independent mechanisms', 'causal discovery', 'information theory', 'gaussian processes']}","{'value': 'In many scientific applications, we observe a system in different conditions in which its components may change, rather than in isolation. In our work, we are interested in explaining the generating process of such a multi-context system using a finite mixture of causal mechanisms. Recent work shows that this causal model is identifiable from data, but is limited to settings where the sparse mechanism shift hypothesis holds and only a subset of the causal conditionals change. As this assumption is not easily verifiable in practice, we study the more general principle that mechanism shifts are independent, which we formalize using the algorithmic notion of independence. We introduce an approach for causal discovery beyond partially directed graphs using Gaussian Process models, and give conditions under which we provably identify the correct causal model. In our experiments, we show that our method performs well in a range of synthetic settings, on realistic gene expression simulations, as well as on real-world cell signaling data.'}",https://openreview.net{'value': '/pdf/1feb2a4758bdbdaf2caa6dc39fbe0cfec877ce8c.pdf'},{'abstract_filter': 'Synthetic'},NeurIPS.cc,2023,Conference
https://openreview.net/forum?id=xzmaFfw6oh,{'value': 'Molecule Joint Auto-Encoding: Trajectory Pretraining with 2D and 3D Diffusion'},weitao Du; Jiujiu Chen; Xuecang Zhang; Zhi-Ming Ma; Shengchao Liu,~weitao_Du1; ~Jiujiu_Chen1; ~Xuecang_Zhang1; ~Zhi-Ming_Ma1; ~Shengchao_Liu1,"{'value': ['Molecule Joint Auto-encoding', 'Molecule Joint Self-supervised Learning', 'Markov processes', 'contrastive learning', 'molecule representation learning']}","{'value': ""Recently, artificial intelligence for drug discovery has raised increasing interest in both machine learning and chemistry domains. The fundamental building block for drug discovery is molecule geometry and thus, the molecule's geometrical representation is the main bottleneck to better utilize machine learning techniques for drug discovery. In this work, we propose a pretraining method for molecule joint auto-encoding (MoleculeJAE). MoleculeJAE can learn both the 2D bond (topology) and 3D conformation (geometry) information, and a diffusion process model is applied to mimic the augmented trajectories of such two modalities, based on which, MoleculeJAE will learn the inherent chemical structure in a self-supervised manner. Thus, the pretrained geometrical representation in MoleculeJAE is expected to benefit downstream geometry-related tasks. Empirically, MoleculeJAE proves its effectiveness by reaching state-of-the-art performance on 15 out of 20 tasks by comparing it with 12 competitive baselines.""}",https://openreview.net{'value': '/pdf/cbfd52ee704a43a297be3272e141ad64fa365609.pdf'},{'title_filter': 'Trajectory'},NeurIPS.cc,2023,Conference
https://openreview.net/forum?id=xpjsOQtKqx,{'value': 'StableRep: Synthetic Images from Text-to-Image Models Make Strong Visual Representation Learners'},Yonglong Tian; Lijie Fan; Phillip Isola; Huiwen Chang; Dilip Krishnan,~Yonglong_Tian1; ~Lijie_Fan1; ~Phillip_Isola1; ~Huiwen_Chang2; ~Dilip_Krishnan1,"{'value': ['representation learning', 'synthetic images', 'text-to-image models']}","{'value': 'We investigate the potential of learning visual representations using synthetic images generated by text-to-image models. This is a natural question in the light of the excellent performance of such models in generating high-quality images. We consider specifically the Stable Diffusion, one of the leading open source text-to-image models. We show that (1) when the generative model is properly configured, training self-supervised methods on synthetic images can match or beat the real image counterpart;\n(2) by treating the multiple images generated from the same text prompt as positives for each other, we develop a multi-positive contrastive learning method, which we call StableRep. \nWith solely synthetic images, the representations learned by StableRep surpass the performance of representations learned by SimCLR and CLIP using the same set of text prompts and corresponding real images, on large scale datasets. \nWhen we further add language supervision, \\name~trained with 20M synthetic images (10M captions) achieves better accuracy than CLIP trained with 50M real images (50M captions).'}",https://openreview.net{'value': '/pdf/e1678099d3fce077fcf242077617687aeec70793.pdf'},{'title_filter': 'Synthetic'},NeurIPS.cc,2023,Conference
https://openreview.net/forum?id=xo2lbfQE8I,{'value': 'Fitting trees to $\\ell_1$-hyperbolic distances'},Joon-Hyeok Yim; Anna Gilbert,~Joon-Hyeok_Yim1; ~Anna_Gilbert2,"{'value': ['tree metric fitting', 'ultrametric fitting', '$\\ell_1$-hyperbolicity']}","{'value': ""Building trees to represent or to fit distances is a critical component of phylogenetic analysis, metric embeddings, approximation algorithms, geometric graph neural nets, and the analysis of hierarchical data. Much of the previous algorithmic work, however, has focused on generic metric spaces (i.e., those with no \\emph{a priori} constraints). Leveraging several ideas from the mathematical analysis of hyperbolic geometry and geometric group theory, we study the tree fitting problem as finding the relation between the hyperbolicity (ultrametricity) vector and the error of tree (ultrametric) embedding. That is, we define a vector of hyperbolicity (ultrametric) values over all triples of points and compare the $\\ell_p$ norms of this vector with the $\\ell_q$ norm of the distortion of the best tree fit to the distances. This formulation allows us to define the average hyperbolicity (ultrametricity) in terms of a normalized $\\ell_1$ norm of the hyperbolicity vector. Furthermore, we can interpret the classical tree fitting result of Gromov as a $p = q = \\infty$ result. We present an algorithm \\textsc{HCCRootedTreeFit} such that the $\\ell_1$ error of the output embedding is analytically bounded in terms of the $\\ell_1$-norm of the hyperbolicity vector (i.e., $p = q = 1$) and that this result is tight. Furthermore, this algorithm has significantly different theoretical and empirical performance as compared to Gromov's result and related algorithms. Finally, we show using \\textsc{HCCRootedTreeFit} and related tree fitting algorithms, that supposedly standard data sets for hierarchical data analysis and geometric graph neural networks have radically different tree fits than those of synthetic, truly tree-like data sets, suggesting that a much more refined analysis of these standard data sets is called for.""}",https://openreview.net{'value': '/pdf/9c2a7aa63f0062da7a0cb4888b2350a8dac4a750.pdf'},{'abstract_filter': 'Synthetic'},NeurIPS.cc,2023,Conference
https://openreview.net/forum?id=xWCp0uLcpG,{'value': 'Robust Data Pruning under Label Noise via Maximizing Re-labeling Accuracy'},Dongmin Park; Seola Choi; Doyoung Kim; Hwanjun Song; Jae-Gil Lee,~Dongmin_Park1; ~Seola_Choi1; ~Doyoung_Kim2; ~Hwanjun_Song2; ~Jae-Gil_Lee1,"{'value': ['Data Pruning', 'Data Subset Selection', 'Noisy Labels', 'Relabeling', 'Self-training']}","{'value': 'Data pruning, which aims to downsize a large training set into a small informative subset, is crucial for reducing the enormous computational costs of modern deep learning. Though large-scale data collections invariably contain annotation noise and numerous robust learning methods have been developed, data pruning for the noise-robust learning scenario has received little attention. With state-of-the-art Re-labeling methods that self-correct erroneous labels while training, it is challenging to identify which subset induces the most accurate re-labeling of erroneous labels in the entire training set. In this paper, we formalize the problem of data pruning with re-labeling. We first show that the likelihood of a training example being correctly re-labeled is proportional to the prediction confidence of its neighborhood in the subset. Therefore, we propose a novel data pruning algorithm, Prune4Rel, that finds a subset maximizing the total neighborhood confidence of all training examples, thereby maximizing the re-labeling accuracy and generalization performance. Extensive experiments on four real and one synthetic noisy datasets show that Prune4Rel outperforms the baselines with Re-labeling models by up to 9.1% as well as those with a standard model by up to 21.6%.'}",https://openreview.net{'value': '/pdf/70670d7375e2c414c249bdccc86831f337bf7851.pdf'},{'abstract_filter': 'Synthetic'},NeurIPS.cc,2023,Conference
https://openreview.net/forum?id=xRfTcZdQxq,{'value': 'Robust Model Reasoning and Fitting via Dual Sparsity Pursuit'},Xingyu Jiang; Jiayi Ma,~Xingyu_Jiang1; ~Jiayi_Ma2,{'value': ['Model reasoning; Model fitting; Outliers; Sparse subspace learning; Feature matching']},"{'value': ""In this paper, we contribute to solving a threefold problem: outlier rejection, true model reasoning and parameter estimation with a unified optimization modeling. To this end, we first pose this task as a sparse subspace recovering problem, to search a maximum of independent bases under an over-embedded data space. Then we convert the objective into a continuous optimization paradigm that estimates sparse solutions for both bases and errors. Wherein a fast and robust solver is proposed to accurately estimate the sparse subspace parameters and error entries, which is implemented by a proximal approximation method under the alternating optimization framework with the ``optimal'' sub-gradient descent. Extensive experiments regarding known and unknown model fitting on synthetic and challenging real datasets have demonstrated the superiority of our method against the state-of-the-art. We also apply our method to multi-class multi-model fitting and loop closure detection, and achieve promising results both in accuracy and efficiency. Code is released at: https://github.com/StaRainJ/DSP.""}",https://openreview.net{'value': '/pdf/639371f41f9b3fc2794cb478bb85135e29e503a6.pdf'},{'abstract_filter': 'Synthetic'},NeurIPS.cc,2023,Conference
https://openreview.net/forum?id=xMgO04HDOS,{'value': 'Hierarchical Multi-Agent Skill Discovery'},Mingyu Yang; Yaodong Yang; Zhenbo Lu; Wengang Zhou; Houqiang Li,~Mingyu_Yang1; ~Yaodong_Yang1; ~Zhenbo_Lu1; ~Wengang_Zhou1; ~Houqiang_Li1,"{'value': ['Multi-Agent Reinforcement Learning', 'Hierarchical Skill Discovery', 'Probabilistic Graphical Model']}","{'value': 'Skill discovery has shown significant progress in unsupervised reinforcement learning. This approach enables the discovery of a wide range of skills without any extrinsic reward, which can be effectively combined to tackle complex tasks. However, such unsupervised skill learning has not been well applied to multi-agent reinforcement learning (MARL) due to two primary challenges. One is how to learn skills not only for the individual agents but also for the entire team, and the other is how to coordinate the skills of different agents to accomplish multi-agent tasks. To address these challenges, we present Hierarchical Multi-Agent Skill Discovery (HMASD), a two-level hierarchical algorithm for discovering both team and individual skills in MARL. The high-level policy employs a transformer structure to realize sequential skill assignment, while the low-level policy learns to discover valuable team and individual skills. We evaluate HMASD on sparse reward multi-agent benchmarks, and the results show that HMASD achieves significant performance improvements compared to strong MARL baselines.'}",https://openreview.net{'value': '/pdf/339f44f5c8b82bcadd358b926ed7b51fbd184bf5.pdf'},{'title_filter': 'Agent'},NeurIPS.cc,2023,Conference
