forum,title,authors,authorids,keywords,abstract,pdf,match,venue,year,type
https://openreview.net/forum?id=xS2YKQlBIZ,{'value': 'Achieving Margin Maximization Exponentially Fast via Progressive Norm Rescaling'},Mingze Wang; Zeping Min; Lei Wu,~Mingze_Wang2; ~Zeping_Min1; ~Lei_Wu1,,"{'value': 'In this work, we investigate the margin-maximization bias exhibited by gradient-based algorithms in classifying linearly separable data. We present an in-depth analysis of the specific properties of the velocity field associated with (normalized) gradients, focusing on their role in margin maximization. Inspired by this analysis, we propose a novel algorithm called Progressive Rescaling Gradient Descent (PRGD) and show that PRGD can maximize the margin at an *exponential rate*. This stands in stark contrast to all existing algorithms, which maximize the margin at a slow *polynomial rate*. Specifically, we identify mild conditions on data distribution under which existing algorithms such as gradient descent (GD) and normalized gradient descent (NGD) *provably fail* in maximizing the margin efficiently. To validate our theoretical findings, we present both synthetic and real-world experiments. Notably, PRGD also shows promise in enhancing the generalization performance when applied to linearly non-separable datasets and deep neural networks.'}",https://openreview.net{'value': '/pdf/dd764b95da8e4b798389cdae9450bbd8532a212d.pdf'},{'abstract_filter': 'Synthetic'},ICML.cc,2024,Conference
https://openreview.net/forum?id=wwItuHdus6,{'value': 'A Computational Framework for Solving Wasserstein Lagrangian Flows'},Kirill Neklyudov; Rob Brekelmans; Alexander Tong; Lazar Atanackovic; qiang liu; Alireza Makhzani,~Kirill_Neklyudov1; ~Rob_Brekelmans1; ~Alexander_Tong1; ~Lazar_Atanackovic1; ~qiang_liu4; ~Alireza_Makhzani1,,"{'value': 'The dynamical formulation of the optimal transport can be extended through various choices of the underlying geometry (*kinetic energy*), and the regularization of density paths (*potential energy*). These combinations yield different variational problems (*Lagrangians*), encompassing many variations of the optimal transport problem such as the Schrödinger bridge, unbalanced optimal transport, and optimal transport with physical constraints, among others. In general, the optimal density path is unknown, and solving these variational problems can be computationally challenging. We propose a novel deep learning based framework approaching all of these problems from a unified perspective. Leveraging the dual formulation of the Lagrangians, our method does not require simulating or backpropagating through the trajectories of the learned dynamics, and does not need access to optimal couplings. We showcase the versatility of the proposed framework by outperforming previous approaches for the single-cell trajectory inference, where incorporating prior knowledge into the dynamics is crucial for correct predictions.'}",https://openreview.net{'value': '/pdf/42682419dcf8ccd70865f968ab4156975e19dcfa.pdf'},{'abstract_filter': 'Trajectory'},ICML.cc,2024,Conference
https://openreview.net/forum?id=wmljUnbjy6,{'value': 'Unsupervised Parameter-free Simplicial Representation Learning with Scattering Transforms'},Hiren Madhu; Sravanthi Gurugubelli; Sundeep Prabhakar Chepuri,~Hiren_Madhu1; ~Sravanthi_Gurugubelli1; ~Sundeep_Prabhakar_Chepuri1,,"{'value': 'Simplicial neural network models are becoming popular for processing and analyzing higher-order graph data, but they suffer from high training complexity and dependence on task-specific labels. To address these challenges, we propose simplicial scattering networks (SSNs), a parameter-free model inspired by scattering transforms designed to extract task-agnostic features from simplicial complex data without labels in a principled manner. Specifically, we propose a simplicial scattering transform based on random walk matrices for various adjacencies underlying a simplicial complex. We then use the simplicial scattering transform to construct a deep filter bank network that captures high-frequency information at multiple scales. The proposed simplicial scattering transform possesses properties such as permutation invariance, robustness to perturbations, and expressivity. We theoretically prove that including higher-order information improves the robustness of SSNs to perturbations. Empirical evaluations demonstrate that SSNs outperform existing simplicial or graph neural models in many tasks like node classification, simplicial closure, graph classification, trajectory prediction, and simplex prediction while being computationally efficient.'}",https://openreview.net{'value': '/pdf/c86519c899c3ac54e7702b9fdcbb438886ce2c8c.pdf'},{'abstract_filter': 'Trajectory'},ICML.cc,2024,Conference
https://openreview.net/forum?id=wlBtHP8KqS,{'value': 'Better Locally Private Sparse Estimation Given Multiple Samples Per User'},Yuheng Ma; Ke Jia; Hanfang Yang,~Yuheng_Ma1; ~Ke_Jia1; ~Hanfang_Yang2,,"{'value': 'Previous studies yielded discouraging results for item-level locally differentially private linear regression with $s$-sparsity assumption, where the minimax rate for $nm$ samples is $\\mathcal{O}(sd / nm\\varepsilon^2)$. This can be challenging for high-dimensional data, where the dimension $d$ is extremely large. In this work, we investigate user-level locally differentially private sparse linear regression. We show that with $n$ users each contributing $m$ samples, the linear dependency of dimension $d$ can be eliminated, yielding an error upper bound of $\\mathcal{O}(s/ nm\\varepsilon^2)$. We propose a framework that first selects candidate variables and then conducts estimation in the narrowed low-dimensional space, which is extendable to general sparse estimation problems with tight error bounds. Experiments on both synthetic and real datasets demonstrate the superiority of the proposed methods. Both the theoretical and empirical results suggest that, with the same number of samples, locally private sparse estimation is better conducted when multiple samples per user are available.'}",https://openreview.net{'value': '/pdf/64ce4a5e3f521f1c87173c2e69e4e1b7f60678ac.pdf'},{'abstract_filter': 'Synthetic'},ICML.cc,2024,Conference
https://openreview.net/forum?id=wUgTnf918v,{'value': 'An Interpretable Evaluation of Entropy-based Novelty of Generative Models'},Jingwei Zhang; Cheuk Ting Li; Farzan Farnia,~Jingwei_Zhang9; ~Cheuk_Ting_Li1; ~Farzan_Farnia1,,"{'value': ""The massive developments of generative model frameworks require principled methods for the evaluation of a model's novelty compared to a reference dataset. While the literature has extensively studied the evaluation of the quality, diversity, and generalizability of generative models, the assessment of a model's novelty compared to a reference model has not been adequately explored in the machine learning community. In this work, we focus on the novelty assessment for multi-modal distributions and attempt to address the following differential clustering task: Given samples of a generative model $P_\\mathcal{G}$ and a reference model $P_\\mathrm{ref}$, how can we discover the sample types expressed by $P_\\mathcal{G}$ more frequently than in $P_\\mathrm{ref}$? We introduce a spectral approach to the differential clustering task and propose the Kernel-based Entropic Novelty (KEN) score to quantify the mode-based novelty of $P_\\mathcal{G}$ with respect to $P_\\mathrm{ref}$. We analyze the KEN score for mixture distributions with well-separable components and develop a kernel-based method to compute the KEN score from empirical data. We support the KEN framework by presenting numerical results on synthetic and real image datasets, indicating the framework's effectiveness in detecting novel modes and comparing generative models. The paper's code is available at: github.com/buyeah1109/KEN.""}",https://openreview.net{'value': '/pdf/ff03f436bd71ad60fbea5ce27c17b825bb084b9b.pdf'},{'abstract_filter': 'Synthetic'},ICML.cc,2024,Conference
https://openreview.net/forum?id=wK9RvVmi7u,{'value': 'Understanding Heterophily for Graph Neural Networks'},Junfu Wang; Yuanfang Guo; Liang Yang; Yunhong Wang,~Junfu_Wang1; ~Yuanfang_Guo1; ~Liang_Yang2; ~Yunhong_Wang1,,"{'value': 'Graphs with heterophily have been regarded as challenging scenarios for Graph Neural Networks (GNNs), where nodes are connected with dissimilar neighbors through various patterns. In this paper, we present theoretical understandings of heterophily for GNNs by incorporating the graph convolution (GC) operations into fully connected networks via the proposed Heterophilous Stochastic Block Models (HSBM), a general random graph model that can accommodate diverse heterophily patterns. Our theoretical investigation comprehensively analyze the impact of heterophily from three critical aspects. Firstly, for the impact of different heterophily patterns, we show that the separability gains are determined by two factors, i.e., the Euclidean distance of the neighborhood distributions and $\\sqrt{\\mathbb{E}\\left[\\operatorname{deg}\\right]}$, where $\\mathbb{E}\\left[\\operatorname{deg}\\right]$ is the averaged node degree. Secondly, we show that the neighborhood inconsistency has a detrimental impact on separability, which is similar to degrading $\\mathbb{E}\\left[\\operatorname{deg}\\right]$ by a specific factor. Finally, for the impact of stacking multiple layers, we show that the separability gains are determined by the normalized distance of the $l$-powered neighborhood distributions, indicating that nodes still possess separability in various regimes, even when over-smoothing occurs. Extensive experiments on both synthetic and real-world data verify the effectiveness of our theory.'}",https://openreview.net{'value': '/pdf/68c120cfe22dd50929357ff8d83e3f3fa6b76be9.pdf'},{'abstract_filter': 'Synthetic'},ICML.cc,2024,Conference
https://openreview.net/forum?id=wGtzp4ZT1n,{'value': 'CompeteAI: Understanding the Competition Dynamics of Large Language Model-based Agents'},Qinlin Zhao; Jindong Wang; Yixuan Zhang; Yiqiao Jin; Kaijie Zhu; Hao Chen; Xing Xie,~Qinlin_Zhao1; ~Jindong_Wang1; ~Yixuan_Zhang7; ~Yiqiao_Jin1; ~Kaijie_Zhu1; ~Hao_Chen15; ~Xing_Xie3,,"{'value': 'Large language models (LLMs) have been widely used as agents to complete different tasks, such as personal assistance or event planning. Although most of the work has focused on cooperation and collaboration between agents, little work explores *competition*, another important mechanism that promotes the development of society and economy. In this paper, we seek to examine the competition dynamics in LLM-based agents. We first propose a general framework for studying the competition between agents. Then, we implement a practical competitive environment using GPT-4 to simulate a virtual town with two types of agents, including restaurant agents and customer agents. Specifically, the restaurant agents compete with each other to attract more customers, where competition encourages them to transform, such as cultivating new operating strategies. Simulation experiments reveal several interesting findings at the micro and macro levels, which align well with existing market and sociological theories. We hope that the framework and environment can be a promising testbed to study the competition that fosters understanding of society. Code is available at: https://github.com/microsoft/competeai.'}",https://openreview.net{'value': '/pdf/7930d0c9c7497349a28b9c5bffaa761f8a66bd60.pdf'},{'title_filter': 'Agent'},ICML.cc,2024,Conference
https://openreview.net/forum?id=w5oUo0LhO1,{'value': 'Kernel Semi-Implicit Variational Inference'},Ziheng Cheng; Longlin Yu; Tianyu Xie; Shiyue Zhang; Cheng Zhang,~Ziheng_Cheng4; ~Longlin_Yu1; ~Tianyu_Xie1; ~Shiyue_Zhang3; ~Cheng_Zhang3,,"{'value': 'Semi-implicit variational inference (SIVI) extends traditional variational families with semi-implicit distributions defined in a hierarchical manner. Due to the intractable densities of semi-implicit distributions, classical SIVI often resorts to surrogates of evidence lower bound (ELBO) that would introduce biases for training. A recent advancement in SIVI, named SIVI-SM, utilizes an alternative score matching objective made tractable via a minimax formulation, albeit requiring an additional lower-level optimization. In this paper, we propose kernel SIVI (KSIVI), a variant of SIVI-SM that eliminates the need for the lower-level optimization through kernel tricks. Specifically, we show that when optimizing over a reproducing kernel Hilbert space (RKHS), the lower-level problem has an explicit solution. This way, the upper-level objective becomes the kernel Stein discrepancy (KSD), which is readily computable for stochastic gradient descent due to the hierarchical structure of semi-implicit variational distributions. An upper bound for the variance of the Monte Carlo gradient estimators of the KSD objective is derived, which allows us to establish novel convergence guarantees of KSIVI. We demonstrate the effectiveness and efficiency of KSIVI on both synthetic distributions and a variety of real data Bayesian inference tasks.'}",https://openreview.net{'value': '/pdf/c20460d5d8a1d3e228e5fa1bb684e36fa3bd7161.pdf'},{'abstract_filter': 'Synthetic'},ICML.cc,2024,Conference
https://openreview.net/forum?id=usUPvQH3XK,{'value': 'Language Agents with Reinforcement Learning for Strategic Play in the Werewolf Game'},Zelai Xu; Chao Yu; Fei Fang; Yu Wang; Yi Wu,~Zelai_Xu1; ~Chao_Yu1; ~Fei_Fang1; ~Yu_Wang3; ~Yi_Wu1,,"{'value': ""Agents built with large language models (LLMs) have shown great potential across a wide range of domains. However, in complex decision-making tasks, pure LLM-based agents tend to exhibit intrinsic bias in their choice of actions, which is inherited from the model's training data and results in suboptimal performance. To develop *strategic language agents*, i.e., agents that generate flexible language actions and possess strong decision-making abilities, we propose a novel framework that powers LLM-based agents with reinforcement learning (RL). We consider Werewolf, a popular social deduction game, as a challenging testbed that emphasizes versatile communication and strategic gameplay. To mitigate the intrinsic bias in language actions, our agents use an LLM to perform deductive reasoning and generate a diverse set of action candidates. Then an RL policy trained to optimize the decision-making ability chooses an action from the candidates to play in the game. Extensive experiments show that our agents overcome the intrinsic bias and outperform existing LLM-based agents in the Werewolf game. We also conduct human-agent experiments and find that our agents achieve human-level performance and demonstrate strong strategic play.""}",https://openreview.net{'value': '/pdf/e7e781c805471c273082bc2ba56bdb41fe20df24.pdf'},{'title_filter': 'Agent'},ICML.cc,2024,Conference
https://openreview.net/forum?id=udFZhUgtkI,{'value': 'Learning Scale-Aware Spatio-temporal Implicit Representation for Event-based Motion Deblurring'},Wei Yu; Jianing Li; Shengping Zhang; Xiangyang Ji,~Wei_Yu14; ~Jianing_Li4; ~Shengping_Zhang1; ~Xiangyang_Ji1,,"{'value': 'Existing event-based motion deblurring methods mostly focus on restoring images with the same spatial and temporal scales as events. However, the unknown scales of images and events in the real world pose great challenges and have rarely been explored. To address this gap, we propose a novel Scale-Aware Spatio-temporal Network (SASNet) to flexibly restore blurred images with event streams at arbitrary scales. The core idea is to implicitly aggregate both spatial and temporal correspondence features of images and events to generalize at continuous scales. To restore highly blurred local areas, we develop a Spatial Implicit Representation Module (SIRM) to aggregate spatial correlation at any resolution through event encoding sampling. To tackle global motion blur, a Temporal Implicit Representation Module (TIRM) is presented to learn temporal correlation via temporal shift operations with long-term aggregation. Additionally, we build a High-resolution Hybrid Deblur (H2D) dataset using a new-generation hybrid event-based sensor, which comprises images with naturally spatially aligned and temporally synchronized events at various scales. Experiments demonstrate that our SASNet outperforms state-of-the-art methods on both synthetic GoPro and real H2D datasets, especially in high-speed motion scenarios. Code and dataset are available at https://github.com/aipixel/SASNet.'}",https://openreview.net{'value': '/pdf/5ae0b198f90c71bb4773dba0baf14c51bd0d9c5c.pdf'},{'abstract_filter': 'Synthetic'},ICML.cc,2024,Conference
https://openreview.net/forum?id=uYIFQOtb58,{'value': 'Graph-based Forecasting with Missing Data through Spatiotemporal Downsampling'},Ivan Marisca; Cesare Alippi; Filippo Maria Bianchi,~Ivan_Marisca1; ~Cesare_Alippi1; ~Filippo_Maria_Bianchi1,,"{'value': 'Given a set of synchronous time series, each associated with a sensor-point in space and characterized by inter-series relationships, the problem of spatiotemporal forecasting consists of predicting future observations for each point. Spatiotemporal graph neural networks achieve striking results by representing the relationships across time series as a graph. Nonetheless, most existing methods rely on the often unrealistic assumption that inputs are always available and fail to capture hidden spatiotemporal dynamics when part of the data is missing. In this work, we tackle this problem through hierarchical spatiotemporal downsampling. The input time series are progressively coarsened over time and space, obtaining a pool of representations that capture heterogeneous temporal and spatial dynamics. Conditioned on observations and missing data patterns, such representations are combined by an interpretable attention mechanism to generate the forecasts. Our approach outperforms state-of-the-art methods on synthetic and real-world benchmarks under different missing data distributions, particularly in the presence of contiguous blocks of missing values.'}",https://openreview.net{'value': '/pdf/e6317618bb945b804535aba5533a2047db4a3685.pdf'},{'abstract_filter': 'Synthetic'},ICML.cc,2024,Conference
https://openreview.net/forum?id=uTC9AFXIhg,{'value': 'GPTSwarm: Language Agents as Optimizable Graphs'},Mingchen Zhuge; Wenyi Wang; Louis Kirsch; Francesco Faccio; Dmitrii Khizbullin; Jürgen Schmidhuber,~Mingchen_Zhuge2; ~Wenyi_Wang1; ~Louis_Kirsch1; ~Francesco_Faccio1; ~Dmitrii_Khizbullin2; ~Jürgen_Schmidhuber1,,"{'value': 'Various human-designed prompt engineering techniques have been proposed to improve problem solvers based on Large Language Models (LLMs), yielding many disparate code bases. We unify these approaches by describing LLM-based agents as computational graphs. The nodes implement functions to process multimodal data or query LLMs, and the edges describe the information flow between operations. Graphs can be recursively combined into larger composite graphs representing hierarchies of inter-agent collaboration (where edges connect operations of different agents). Our novel automatic graph optimizers (1) refine node-level LLM prompts (node optimization) and (2) improve agent orchestration by changing graph connectivity (edge optimization). Experiments demonstrate that our framework can be used to efficiently develop, integrate, and automatically improve various LLM agents. Our code is public.'}",https://openreview.net{'value': '/pdf/fcd7b79c216e39b694d44951f287447276351249.pdf'},{'title_filter': 'Agent'},ICML.cc,2024,Conference
https://openreview.net/forum?id=uQiFsBil3p,{'value': 'Random matrix theory improved Fréchet mean of symmetric positive definite matrices'},Florent Bouchard; Ammar Mian; Malik Tiomoko; Guillaume Ginolhac; Frederic Pascal,florent.bouchard@centralesupelec.fr; ammar.mian@univ-smb.fr; ~Malik_Tiomoko1; ~Guillaume_Ginolhac1; ~Frederic_Pascal1,,"{'value': 'In this study, we consider the realm of covariance matrices in machine learning, particularly focusing on computing Fréchet means on the manifold of symmetric positive definite matrices, commonly referred to as Karcher or geometric means. Such means are leveraged in numerous machine learning tasks. Relying on advanced statistical tools, we introduce a random matrix theory based method that estimates Fréchet means, which is particularly beneficial when dealing with low sample support and a high number of matrices to average. Our experimental evaluation, involving both synthetic and real-world EEG and hyperspectral datasets, shows that we largely outperform state-of-the-art methods.'}",https://openreview.net{'value': '/pdf/48b011edae588c6521cf355f2b6248ffc18ebb02.pdf'},{'abstract_filter': 'Synthetic'},ICML.cc,2024,Conference
